,CROPS,TYPE_OF_CROP,SOIL,SOIL_PH_LOW,SOIL_PH_HIGH,CROPDURATION_MIN,CROPDURATION_MAX,MIN_TEMP,MAX_TEMP,WATER_REQUIRED_MIN,WATER_REQUIRED_MAX,RELATIVE_HUMIDITY_MIN,RELATIVE_HUMIDITY_MAX
6341,tinda,cereals,Well drained loamy soil,4,5,671.1842848,509.527991,5,16,388.987277,2009.367499,16,18
6342,tinda,cereals,Loamy soil/ Lateritic soil,4,5,426.0534364,795.424504,5,16,1541.396896,551.4882479,16,18
6343,tinda,cereals,"Well-drained, Loamy Soil",4,5,103.7516074,695.9145289,5,16,1857.663553,2275.438209,16,18
6344,tinda,cereals,LoamySandy,4,5,136.6131705,733.5553729,5,16,475.9068097,2206.355872,16,18
6345,tinda,cereals,Well drained sandy loam and clayey loam soils ,4,5,777.5705777,85.70880063,5,16,1851.596577,869.0706175,16,18
6346,tinda,cereals,deep loam soils,4,5,383.1415497,135.8066689,5,16,1372.295233,2104.575869,16,18
6347,tinda,cereals,"Well-drained, Loamy Soil",4,5,24.57362397,588.1094442,5,16,589.0170429,559.9378296,16,18
6348,tinda,cereals,"alluvial,loamy ",4,5,894.2083752,712.6677596,5,16,923.3311284,1297.409558,16,18
6349,tinda,cereals,Well drained sandy loam and clayey loam soils ,4,5,954.5520529,641.6445857,5,16,838.5077441,1367.225484,16,18
6350,tinda,cereals,well-drained sandy loams or sandy soils ,4,5,269.3218165,118.1157783,5,16,1057.709002,1982.461863,16,18
6351,tinda,cereals, well-drained sandy loams or sandy soils ,4,5,773.2122968,373.3274438,5,16,1344.246291,1479.310877,16,18
6352,tinda,cereals,"Well-drained, Loamy Soil",4,5,288.8504674,252.4249727,5,16,640.8300825,1048.642508,16,18
6353,tinda,cereals,Loamy,4,5,544.5128972,272.93363,5,16,1432.902377,467.3041231,16,18
6354,tinda,cereals,sandy loam to clays of black cotton soils,4,5,753.3754729,132.617152,5,16,992.7341881,397.6079551,16,18
6355,tinda,cereals,sandy soils to heavy cotton soils,4,5,371.823989,288.4228959,5,16,440.6733373,1631.129734,16,18
6356,tinda,cereals,"Well-drained, Loamy Soil",4,5,68.0220723,160.89196,5,16,1463.914817,612.643548,16,18
6357,tinda,cereals,Well drained loamy soil,4,5,840.3842163,53.29958107,5,16,1493.5299,507.1594609,16,18
6358,tinda,cereals,Loamy soil/ Lateritic soil,4,5,828.5175327,249.9070243,5,16,1160.334157,1197.700658,16,18
6359,tinda,cereals,well-drained loamy soils,4,5,430.7538986,847.8442287,5,16,1029.654772,1325.477099,16,18
6360,tinda,cereals,Well grained deep loamy moist and alluviual soil,4,5,820.7332285,876.0723987,5,16,1058.391253,2281.083551,16,18
6361,tinda,cereals,Rich red loamy soil,4,5,730.6340375,653.0218902,5,16,689.1908602,1858.453622,16,18
6362,tinda,cereals,"Well-drained, Loamy Soil",4,5,563.4565624,118.2695004,5,16,1808.958441,956.7639369,16,18
6363,tinda,cereals,"red, black, sandy, loamy and shallow black soils.",4,5,593.9576746,106.0906431,5,16,1747.117448,2334.209499,16,18
6364,tinda,cereals, Any Loamy,4,5,315.9465007,772.0297672,5,16,1656.934009,809.6744576,16,18
6365,tinda,cereals,Well grained deep loamy moist and alluviual soil,4,5,600.9269551,941.8765575,5,16,567.1481696,1621.355269,16,18
6366,tinda,cereals,well-drained sandy loams or sandy soils ,4,5,715.6662417,432.3561831,5,16,468.8792919,1040.109462,16,18
6367,tinda,cereals,Loamy,4,5,330.2819493,142.1648652,5,16,676.4425812,1622.80205,16,18
6368,tinda,cereals,sandy loam to clays of black cotton soils,4,5,681.1882941,654.9655895,5,16,1422.035675,421.9235058,16,18
6369,tinda,cereals,"alluvial,loamy ",4,5,150.4541868,602.0608058,5,16,790.1304368,1106.646968,16,18
6370,tinda,cereals,"Loams, silt loams, clay loams, or silty clay loams",4,5,760.7473747,230.8437578,5,16,627.9965025,543.8694893,16,18
6371,tinda,cereals,Well-drained sandy loam or sandy clay loam soil ,4,5,514.2561596,247.0420922,5,16,1629.818712,1514.82708,16,18
6372,tinda,cereals,"Well-drained, Loamy Soil",4,5,528.6969551,839.7652619,5,16,1045.935187,2029.021853,16,18
6373,tinda,cereals,Loamy,4,5,403.6026041,797.7175197,5,16,1845.634221,2221.420517,16,18
6374,tinda,cereals,Loamy soil,4,5,258.2937799,685.165534,5,16,1780.987948,1326.385567,16,18
6375,tinda,cereals,Rich red loamy soil,4,5,206.7419987,466.12272,5,16,1142.041286,1986.336375,16,18
6376,tinda,cereals,"Well-drained, Loamy Soil",4,5,181.1278746,757.5871195,5,16,685.406596,747.5376267,16,18
6377,tinda,cereals,"clay, clay loam, or sandy loam soils",4,5,199.9785365,930.052831,5,16,1315.497998,468.8387941,16,18
6378,tinda,cereals,light or sandy loam soil,4,5,119.4701121,490.0993396,5,16,1720.149507,2076.011089,16,18
6379,tinda,cereals,Alluvia or loamy and clayey soil,4,5,856.0214628,496.6613894,5,16,1667.799471,1896.201692,16,18
6380,tinda,cereals,"alluvial,loamy ",4,5,855.2487649,709.6585287,5,16,909.9721469,1331.009984,16,18
6381,tinda,cereals,"alluvial,loamy ",4,5,544.3778139,634.4827841,5,16,980.7387009,2364.487068,16,18
6382,tinda,cereals,well-drained soil,4,5,514.2761387,665.1854258,5,16,1006.057161,1327.064841,16,18
6383,tinda,cereals, well-drained sandy loams or sandy soils ,4,5,62.41383278,676.1615214,5,16,1480.108623,620.1518259,16,18
6384,tinda,cereals,medium to heavy black soil,4,5,870.2646848,655.3776983,5,16,1170.438887,918.734034,16,18
6385,tinda,cereals,clay-based soil,4,5,270.0324619,289.2758234,5,16,611.3797575,1226.684585,16,18
6386,tinda,cereals,Alluvia or loamy and clayey soil,4,5,641.9268034,155.9824624,5,16,582.2713311,2132.196963,16,18
6387,tinda,cereals,LoamySandy,4,5,332.6722629,148.4117328,5,16,675.7448284,731.7984978,16,18
6388,tinda,cereals,light or sandy loam soil,4,5,771.0535595,962.7527091,5,16,375.4306416,1125.645774,16,18
6389,tinda,cereals,LoamySandy,4,5,485.31894,589.9726785,5,16,646.7989284,572.9208783,16,18
6390,tinda,cereals,wide range of soils,4,5,624.4831367,642.9870339,5,16,753.8944659,426.953535,16,18
6391,tinda,cereals,Red lateritic loam,4,5,280.6154329,317.392541,5,16,832.2422255,1404.945151,16,18
6392,tinda,cereals,all types of friable soil,4,5,434.7372598,419.0983776,5,16,1616.565972,1842.261918,16,18
6393,tinda,cereals,Sandy and Clay Loam,4,5,193.7626858,305.1998071,5,16,1599.259987,1203.422378,16,18
6394,tinda,cereals,"Loams, silt loams, clay loams, or silty clay loams",4,5,641.9293337,79.48757882,5,16,521.754727,514.1799552,16,18
6395,tinda,cereals,LoamySandy,4,5,940.0020729,836.4421954,5,16,1459.441123,2115.133847,16,18
6396,tinda,cereals,Alluvia or loamy and clayey soil,4,5,442.9467947,190.0948981,5,16,1018.534133,1049.482125,16,18
6397,tinda,cereals,"Loams, silt loams, clay loams, or silty clay loams",4,5,180.2157068,687.7657296,5,16,1665.081026,1608.095302,16,18
6398,tinda,cereals,Loamy soil,4,5,934.0953379,191.3398534,5,16,1132.023071,896.3434799,16,18
6399,tinda,cereals,wide range of soils,4,5,887.5705206,344.3304163,5,16,719.0947817,2227.414225,16,18
6400,tinda,cereals,Red lateritic loam,4,5,226.5116787,391.5393128,5,16,879.9691437,2290.144572,16,18
6401,tinda,cereals,sandy loam to clays of black cotton soils,4,5,368.4700429,182.533492,5,16,1221.215421,442.879031,16,18
6402,tinda,cereals, light to heavy soils ,4,5,39.7725732,592.5580914,5,16,1712.949063,855.3529632,16,18
6403,tinda,cereals,Red sandy loam,4,5,182.456195,392.7084393,5,16,1779.634791,853.5934537,16,18
6404,tinda,cereals,well-drained sandy loams or sandy soils ,4,5,729.6805536,401.4834962,5,16,867.8382711,1239.136896,16,18
6405,chowchow,cereals,well-drained sandy loams or sandy soils ,4,5,715.9683879,63.62117753,5,16,1803.125616,2100.287206,16,18
6406,chowchow,cereals,Sandy and Clay Loam,4,5,818.4314124,195.9340822,5,16,1705.395716,1755.837778,16,18
6407,chowchow,cereals,"Loams, silt loams, clay loams, or silty clay loams",4,5,383.5465429,811.266504,5,16,433.5725004,747.0961582,16,18
6408,chowchow,cereals,Loamy,4,5,351.5362519,135.1323534,5,16,1757.445344,1573.04201,16,18
6409,chowchow,cereals,Well Drained,4,5,184.477736,654.3086364,5,16,1275.394112,727.3554059,16,18
6410,chowchow,cereals,Loamy soil/ Lateritic soil,4,5,336.8063339,251.4595964,5,16,774.2269663,459.1544214,16,18
6411,chowchow,cereals, well-drained sandy loams or sandy soils ,4,5,725.9198621,330.9073287,5,16,1056.492991,847.1240942,16,18
6412,chowchow,cereals,sandy soils to heavy cotton soils,4,5,901.8322966,606.6688921,5,16,465.5073786,1371.787083,16,18
6413,chowchow,cereals,Red sandy loam,4,5,405.2843754,606.048972,5,16,1522.593613,2060.345407,16,18
6414,chowchow,cereals,Well grained deep loamy moist and alluviual soil,4,5,906.7566683,311.794587,5,16,1178.968913,2230.807739,16,18
6415,chowchow,cereals,deep loam soils,4,5,216.5662056,105.7429803,5,16,450.8625755,805.7656939,16,18
6416,chowchow,cereals,Sandy loam,4,5,558.0750948,190.0516705,5,16,776.0576108,1123.414203,16,18
6417,chowchow,cereals,sandy loam to clays of black cotton soils,4,5,631.9152349,780.1674936,5,16,1189.635722,1967.941828,16,18
6418,chowchow,cereals,Clayey Loamy Soil/ Black Cotton Soil/ Red Loamy Soil/ Brown Loamy Soil,4,5,379.9130109,623.2089339,5,16,1019.403802,555.2025867,16,18
6419,chowchow,cereals, light to heavy soils ,4,5,709.9071421,26.79148922,5,16,1786.94748,739.9537038,16,18
6420,chowchow,cereals,Well-drained sandy loam or sandy clay loam soil ,4,5,709.4339078,404.9111953,5,16,1542.336757,527.9534612,16,18
6421,chowchow,cereals,Loamy soil/ Lateritic soil,4,5,196.919679,412.9828424,5,16,753.908251,973.4433264,16,18
6422,chowchow,cereals,Red sandy loam,4,5,468.0893139,789.7265384,5,16,756.2847485,1169.87788,16,18
6423,chowchow,cereals,Sandy and Clay Loam,4,5,637.9474819,354.5453763,5,16,1631.740369,424.8738966,16,18
6424,chowchow,cereals,Sandy and Clay Loam,4,5,74.52191466,676.7910416,5,16,1747.696472,2004.568476,16,18
6425,chowchow,cereals,well-drained loamy soils,4,5,551.37926,589.6929704,5,16,680.0799235,1339.938626,16,18
6426,chowchow,cereals,Loamy,4,5,85.10960932,962.9493434,5,16,455.5702331,1080.006336,16,18
6427,chowchow,cereals,wide range of soils,4,5,739.4618963,641.0782223,5,16,1331.17666,874.0536217,16,18
6428,chowchow,cereals,"red, black, sandy, loamy and shallow black soils.",4,5,321.4690332,375.4175332,5,16,1067.736609,1424.97853,16,18
6429,chowchow,cereals,clay-based soil,4,5,355.3821021,321.4902522,5,16,535.462668,648.8334972,16,18
6430,chowchow,cereals,Sandy,4,5,668.5075633,948.5021875,5,16,1771.417866,2011.628158,16,18
6431,chowchow,cereals,all types of friable soil,4,5,33.84507302,498.8259676,5,16,1844.180488,1846.220305,16,18
6432,chowchow,cereals, light to heavy soils ,4,5,193.837187,112.2125138,5,16,459.7074796,1136.252993,16,18
6433,chowchow,cereals," black soils, (ii) red soils and (iii) alluvial soils.",4,5,68.10180017,781.4564,5,16,595.2008273,2099.752905,16,18
6434,chowchow,cereals,well-drained soil,4,5,696.4982206,781.5522326,5,16,820.1416308,530.9128518,16,18
6435,chowchow,cereals,medium to heavy black soil,4,5,673.0046374,965.7251235,5,16,830.1700081,1352.770747,16,18
6436,chowchow,cereals,Clayey Loamy Soil/ Black Cotton Soil/ Red Loamy Soil/ Brown Loamy Soil,4,5,359.7976837,470.7106374,5,16,1584.074546,1019.074883,16,18
6437,chowchow,cereals,wide range of soils,4,5,872.4008834,822.0227431,5,16,1487.310326,590.5565689,16,18
6438,chowchow,cereals,sandy loam to clays of black cotton soils,4,5,130.2875843,787.3178132,5,16,1870.515968,1810.21352,16,18
6439,chowchow,cereals,Loamy Soil,4,5,804.0481501,335.4809484,5,16,1487.767762,764.5365898,16,18
6440,chowchow,cereals,"clay, clay loam, or sandy loam soils",4,5,665.0889972,781.6486918,5,16,544.3386201,1707.239421,16,18
6441,chowchow,cereals,"clay, clay loam, or sandy loam soils",4,5,474.8091403,904.7409057,5,16,1835.956902,1337.795914,16,18
6442,chowchow,cereals, well-drained sandy loams or sandy soils ,4,5,455.4178549,205.1341152,5,16,1616.021202,1561.175621,16,18
6443,chowchow,cereals,all types of friable soil,4,5,868.5696612,916.1447675,5,16,1403.126409,943.9646172,16,18
6444,chowchow,cereals,temperate podzols to the leached red soils of the tropics. ,4,5,469.7853919,177.6880428,5,16,1072.316125,1509.689858,16,18
6445,chowchow,cereals,clay-based soil,4,5,930.9534999,301.1397106,5,16,733.3074313,399.7149849,16,18
6446,chowchow,cereals,Loamy soil/ Lateritic soil,4,5,534.8735538,893.4558439,5,16,1465.473471,1127.492327,16,18
6447,chowchow,cereals,Loamy,4,5,910.4088824,893.9523127,5,16,867.0634186,1715.54573,16,18
6448,chowchow,cereals,LoamySandy,4,5,340.0048729,849.351358,5,16,1837.439002,1230.7505,16,18
6449,chowchow,cereals, light to heavy soils ,4,5,132.0934659,774.6049788,5,16,1849.936405,1514.455023,16,18
6450,chowchow,cereals,wide range of soils,4,5,633.8787537,98.08799256,5,16,1764.279464,437.0183622,16,18
6451,chowchow,cereals,Loamy soil/ Lateritic soil,4,5,352.3844106,757.3370891,5,16,1842.406941,559.8092126,16,18
6452,chowchow,cereals,Alluvia or loamy and clayey soil,4,5,140.8140683,168.0975591,5,16,734.8431186,688.2211726,16,18
6453,chowchow,cereals,well-drained soil,4,5,350.9635494,185.5142747,5,16,701.0679187,1422.55159,16,18
6454,chowchow,cereals,Well Drained,4,5,623.264225,349.7242565,5,16,952.3243997,1666.676526,16,18
6455,chowchow,cereals, light to heavy soils ,4,5,806.2924859,63.59512779,5,16,659.3164637,1504.354737,16,18
6456,chowchow,cereals,Well drained loamy soil,4,5,701.7758518,180.587692,5,16,930.0637554,1509.756919,16,18
6457,chowchow,cereals,well-drained loamy soils,4,5,204.6156095,373.4613315,5,16,1754.607938,419.1235616,16,18
6458,chowchow,cereals,"clay, clay loam, or sandy loam soils",4,5,428.3163135,274.8048338,5,16,1768.079359,742.5842119,16,18
6459,chowchow,cereals,"Well-drained, Loamy Soil",4,5,440.2634503,672.5000065,5,16,489.6933123,1617.89012,16,18
6460,chowchow,cereals,Sandy loam,4,5,942.3066291,618.8622361,5,16,1145.264842,877.9011194,16,18
6461,chowchow,cereals,Sandy Loam,4,5,893.5360768,161.7873465,5,16,458.1094279,1734.056052,16,18
6462,chowchow,cereals,wide range of soils,4,5,203.6184557,632.3819029,5,16,545.6322685,1008.808068,16,18
6463,chowchow,cereals,temperate podzols to the leached red soils of the tropics. ,4,5,125.6844293,693.3164287,5,16,1001.553838,2066.644616,16,18
6464,chowchow,cereals,"Well-drained, Loamy Soil",4,5,193.88317,667.2295342,5,16,838.1857552,460.5985804,16,18
6465,chowchow,cereals,"alluvial,loamy ",4,5,670.1038654,340.0900033,5,16,767.5750522,719.2383101,16,18
6466,chowchow,cereals,"Loams, silt loams, clay loams, or silty clay loams",4,5,46.15200894,724.7962566,5,16,1469.100373,2014.950854,16,18
6467,chowchow,cereals,Well grained deep loamy moist and alluviual soil,4,5,267.556255,25.45273893,5,16,1698.854603,689.5115417,16,18
6468,chowchow,cereals,medium to heavy black soil,4,5,786.7109253,202.2182511,5,16,840.6437514,1422.236347,16,18
6469,chowchow,cereals,"red, black, sandy, loamy and shallow black soils.",4,5,446.7780089,267.4837731,5,16,1695.05567,778.8575831,16,18
6470,chowchow,cereals,deep loam soils,4,5,701.9311178,101.1203996,5,16,557.5847246,531.4021059,16,18
6471,chowchow,cereals,Red lateritic loam,4,5,729.0006114,149.5930445,5,16,1550.920198,2363.544798,16,18
6472,chowchow,cereals,Well-drained sandy loam or sandy clay loam soil ,4,5,311.3268637,263.9615691,5,16,360.8025707,534.698023,16,18
6473,chowchow,cereals,Well Drained,4,5,766.6374069,494.0803681,5,16,523.4972332,1868.071102,16,18
6474,chowchow,cereals,sandy soils to heavy cotton soils,4,5,528.8768227,903.9281042,5,16,775.2604316,1450.000476,16,18
6475,chowchow,cereals, light to heavy soils ,4,5,429.1708863,448.3655588,5,16,1307.519753,1202.007182,16,18
6476,chowchow,cereals,"alluvial,loamy ",4,5,818.3720553,259.4216423,5,16,1147.139701,942.310209,16,18
6477,chowchow,cereals,Red lateritic loam,4,5,885.1866848,646.8072479,5,16,1818.313823,1170.786522,16,18
6478,chowchow,cereals,"red, black, sandy, loamy and shallow black soils.",4,5,311.6338858,827.1076067,5,16,1745.969892,1564.92373,16,18
6479,chowchow,cereals,well-drained sandy loams or sandy soils ,4,5,700.3218862,748.3933105,5,16,1414.97598,1368.583486,16,18
6480,chowchow,cereals,Alluvia or loamy and clayey soil,4,5,642.4826999,247.0183468,5,16,539.3699917,736.4668999,16,18
6481,chowchow,cereals,Well-drained sandy loam or sandy clay loam soil ,4,5,104.2026344,608.2216748,5,16,901.4480088,1118.119104,16,18
6482,chowchow,cereals,LoamySandy,4,5,643.6323717,305.2252153,5,16,646.6488769,608.8134757,16,18
6483,chowchow,cereals,medium to heavy black soil,4,5,167.5082016,238.8334662,5,16,550.225841,528.7345812,16,18
6484,chowchow,cereals,Sandy and Clay Loam,4,5,604.4388199,360.707264,5,16,585.0370647,514.9386912,16,18
6485,chowchow,cereals,medium to heavy black soil,4,5,436.0507888,898.7204772,5,16,498.4377327,1946.088878,16,18
6486,chowchow,cereals,Rich red loamy soil,4,5,103.630778,701.7341946,5,16,435.5274421,1760.034393,16,18
6487,chowchow,cereals,temperate podzols to the leached red soils of the tropics. ,4,5,816.2800511,827.2446822,5,16,1746.080319,576.6007758,16,18
6488,chowchow,cereals,wide range of soils,4,5,412.1358981,71.55468211,5,16,1864.564827,1568.663105,16,18
6489,chowchow,cereals,Well Drained,4,5,297.7284299,861.5412958,5,16,1720.882245,711.9904047,16,18
6490,chowchow,cereals,light or sandy loam soil,4,5,821.1035228,540.3459939,5,16,1359.688096,869.343203,16,18
6491,chowchow,cereals, light to heavy soils ,4,5,339.6958839,623.0379732,5,16,649.0868537,534.302598,16,18
6492,chowchow,cereals,Loamy,4,5,143.1004077,673.1409842,5,16,1515.142701,1288.702096,16,18
6493,chowchow,cereals,light or sandy loam soil,4,5,597.9581089,29.03798729,5,16,1538.458764,736.3171498,16,18
6494,chowchow,cereals,wide range of soils,4,5,82.06356394,744.365531,5,16,759.4249495,1321.292096,16,18
6495,chowchow,cereals,Loamy,4,5,223.5485798,204.662919,5,16,703.2757422,960.2630807,16,18
6496,chowchow,cereals,light or sandy loam soil,4,5,445.2427696,576.4033848,5,16,666.3263486,1337.876267,16,18
6497,chowchow,cereals,Well Drained,4,5,620.7592623,299.7993545,5,16,1669.258845,1665.133306,16,18
6498,chowchow,cereals,wide range of soils,4,5,814.2799853,431.3475642,5,16,1302.380624,801.8337477,16,18
6499,chowchow,cereals,"Loams, silt loams, clay loams, or silty clay loams",4,5,103.8612069,391.5618437,5,16,1271.379643,772.9339865,16,18
6500,chowchow,cereals,all types of friable soil,4,5,851.6951515,576.9671427,5,16,580.5599579,1467.88206,16,18
6501,chowchow,cereals,clay-based soil,4,5,937.3710888,843.4383447,5,16,964.1039096,1721.502054,16,18
6502,chowchow,cereals,Alluvia or loamy and clayey soil,4,5,221.7008588,133.6532347,5,16,401.8682523,433.2769738,16,18
6503,chowchow,cereals,Loamy Soil,4,5,944.5745024,702.471217,5,16,1135.574864,2070.823243,16,18
6504,chowchow,cereals,Well-drained sandy loam or sandy clay loam soil ,4,5,230.3430649,876.9996709,5,16,623.8859494,555.6941672,16,18
6505,cluster bean,cereals, well-drained sandy loams or sandy soils ,4,5,153.7111554,705.4454925,5,16,1587.306896,1155.925833,16,18
6506,cluster bean,cereals, well-drained sandy loams or sandy soils ,4,5,229.9093321,653.803587,5,16,600.2181658,1374.785293,16,18
6507,cluster bean,cereals,Red sandy loam,4,5,51.14144168,443.5254983,5,16,1589.989805,990.3596588,16,18
6508,cluster bean,cereals,Clayey Loamy Soil/ Black Cotton Soil/ Red Loamy Soil/ Brown Loamy Soil,4,5,478.0278691,601.5372767,5,16,379.7949677,1065.49626,16,18
6509,cluster bean,cereals,Red lateritic loam,4,5,607.9741619,134.5336901,5,16,1841.585976,1368.534898,16,18
6510,cluster bean,cereals,wide range of soils,4,5,351.3376,832.4858214,5,16,483.4780092,620.6738787,16,18
6511,cluster bean,cereals,Rich red loamy soil,4,5,917.6063076,953.9791349,5,16,1420.961232,1975.53006,16,18
6512,cluster bean,cereals," black soils, (ii) red soils and (iii) alluvial soils.",4,5,493.1310685,441.9968973,5,16,744.2560284,1379.885698,16,18
